DATE,HOUR,COUNTRY,UNIT,OFFER_TYPE,ENERGY,PRICE,MATCHED
18/03/2025,9,MI,,V,1.0,-3.01,O
18/03/2025,9,MI,,V,0.9,-3.01,O
18/03/2025,9,MI,,V,1.7,-3.0,O
18/03/2025,9,MI,,V,50.0,-3.0,O
18/03/2025,9,MI,,V,252.4,-3.0,O
18/03/2025,9,MI,,V,50.5,-3.0,O
18/03/2025,9,MI,,V,43.7,-3.0,O
18/03/2025,9,MI,,V,2.7,-3.0,O
18/03/2025,9,MI,,V,13.9,-3.0,O
18/03/2025,9,MI,,V,19.0,-3.0,O
18/03/2025,9,MI,,V,9.6,-3.0,O
18/03/2025,9,MI,,V,2.6,-3.0,O
18/03/2025,9,MI,,V,2.3,-3.0,O
18/03/2025,9,MI,,V,1.0,-3.0,O
18/03/2025,9,MI,,V,0.5,-3.0,O
18/03/2025,9,MI,,V,0.2,-3.0,O
18/03/2025,9,MI,,V,0.1,-3.0,O
18/03/2025,9,MI,,V,0.1,-3.0,O
18/03/2025,9,MI,,V,0.1,-3.0,O
18/03/2025,9,MI,,V,0.1,-3.0,O
18/03/2025,9,MI,,V,2.2,-3.0,O
18/03/2025,9,MI,,V,2.2,-3.0,O
18/03/2025,9,MI,,V,0.5,-3.0,O
18/03/2025,9,MI,,V,0.3,-3.0,O
18/03/2025,9,MI,,V,0.5,-3.0,O
18/03/2025,9,MI,,V,2.5,-3.0,O
18/03/2025,9,MI,,V,3.8,-3.0,O
18/03/2025,9,MI,,V,1.0,-3.0,O
18/03/2025,9,MI,,V,0.3,-3.0,O
18/03/2025,9,MI,,V,0.3,-3.0,O
18/03/2025,9,MI,,V,0.2,-3.0,O
18/03/2025,9,MI,,V,0.1,-3.0,O
18/03/2025,9,MI,,V,0.9,-3.0,O
18/03/2025,9,MI,,V,0.3,-3.0,O
18/03/2025,9,MI,,V,0.8,-3.0,O
18/03/2025,9,MI,,V,1.1,-3.0,O
18/03/2025,9,MI,,V,0.3,-3.0,O
18/03/2025,9,MI,,V,2.6,-3.0,O
18/03/2025,9,MI,,V,2.1,-3.0,O
18/03/2025,9,MI,,V,2.4,-3.0,O
18/03/2025,9,MI,,V,6.0,-3.0,O
18/03/2025,9,MI,,V,0.8,-3.0,O
18/03/2025,9,MI,,V,6.9,-3.0,O
18/03/2025,9,MI,,V,7.0,-3.0,O
18/03/2025,9,MI,,V,7.0,-3.0,O
18/03/2025,9,MI,,V,8.1,-3.0,O
18/03/2025,9,MI,,V,0.1,-3.0,O
18/03/2025,9,MI,,V,1.0,-3.0,O
18/03/2025,9,MI,,V,0.5,-3.0,O
18/03/2025,9,MI,,V,0.9,-3.0,O
18/03/2025,9,MI,,V,2.4,-3.0,O
18/03/2025,9,MI,,V,32.8,-3.0,O
18/03/2025,9,MI,,V,1.0,-3.0,O
18/03/2025,9,MI,,V,1.6,-3.0,O
18/03/2025,9,MI,,V,1.9,-3.0,O
18/03/2025,9,MI,,V,0.6,-3.0,O
18/03/2025,9,MI,,V,5.0,-3.0,O
18/03/2025,9,MI,,V,9.7,-3.0,O
18/03/2025,9,MI,,V,3.7,-3.0,O
18/03/2025,9,MI,,V,3.7,-3.0,O
18/03/2025,9,MI,,V,9.7,-3.0,O
18/03/2025,9,MI,,V,3.7,-3.0,O
18/03/2025,9,MI,,V,3.7,-3.0,O
18/03/2025,9,MI,,V,3.7,-3.0,O
18/03/2025,9,MI,,V,12.1,-3.0,O
18/03/2025,9,MI,,V,2.9,-3.0,O
18/03/2025,9,MI,,V,2.3,-2.76,O
18/03/2025,9,MI,,V,4.4,-2.61,O
18/03/2025,9,MI,,V,4.5,-2.61,O
18/03/2025,9,MI,,V,2.5,-2.5,O
18/03/2025,9,MI,,V,7.2,-2.5,O
18/03/2025,9,MI,,V,12.1,-2.5,O
18/03/2025,9,MI,,V,16.2,-2.5,O
18/03/2025,9,MI,,V,16.2,-2.5,O
18/03/2025,9,MI,,V,6.9,-2.5,O
18/03/2025,9,MI,,V,13.0,-2.5,O
18/03/2025,9,MI,,V,8.3,-2.5,O
18/03/2025,9,MI,,V,14.4,-2.5,O
18/03/2025,9,MI,,V,4.5,-2.5,O
18/03/2025,9,MI,,V,5.3,-2.5,O
18/03/2025,9,MI,,V,0.6,-2.5,O
18/03/2025,9,MI,,V,0.8,-2.5,O
18/03/2025,9,MI,,V,10.1,-2.5,O
18/03/2025,9,MI,,V,2.2,-2.5,O
18/03/2025,9,MI,,V,1.8,-2.5,O
18/03/2025,9,MI,,V,14.4,-2.5,O
18/03/2025,9,MI,,V,1.2,-2.5,O
18/03/2025,9,MI,,V,1.1,-2.5,O
18/03/2025,9,MI,,V,13.5,-2.5,O
18/03/2025,9,MI,,V,1.5,-2.5,O
18/03/2025,9,MI,,V,2.5,-2.5,O
18/03/2025,9,MI,,V,1.1,-2.2,O
18/03/2025,9,MI,,V,1.4,-2.1,O
18/03/2025,9,MI,,V,4.2,-2.1,O
18/03/2025,9,MI,,V,0.5,-2.1,O
18/03/2025,9,MI,,V,10.3,-2.01,O
18/03/2025,9,MI,,V,9.6,-2.01,O
18/03/2025,9,MI,,V,9.7,-2.01,O
18/03/2025,9,MI,,V,2.3,-2.01,O
18/03/2025,9,MI,,V,11.3,-2.01,O
18/03/2025,9,MI,,V,2.1,-2.01,O
18/03/2025,9,MI,,V,1.3,-2.01,O
18/03/2025,9,MI,,V,7.8,-2.01,O
18/03/2025,9,MI,,V,2.4,-2.0,O
18/03/2025,9,MI,,V,2.4,-2.0,O
18/03/2025,9,MI,,V,2.9,-2.0,O
18/03/2025,9,MI,,V,1.7,-2.0,O
18/03/2025,9,MI,,V,0.8,-2.0,O
18/03/2025,9,MI,,V,3.9,-2.0,O
18/03/2025,9,MI,,V,1.4,-2.0,O
18/03/2025,9,MI,,V,1.2,-2.0,O
18/03/2025,9,MI,,V,0.2,-2.0,O
18/03/2025,9,MI,,V,9.0,-2.0,O
18/03/2025,9,MI,,V,5.4,-2.0,O
18/03/2025,9,MI,,V,2.3,-2.0,O
18/03/2025,9,MI,,V,2.6,-2.0,O
18/03/2025,9,MI,,V,2.5,-2.0,O
18/03/2025,9,MI,,V,1.7,-2.0,O
18/03/2025,9,MI,,V,2.6,-2.0,O
18/03/2025,9,MI,,V,1.8,-2.0,O
18/03/2025,9,MI,,V,2.7,-2.0,O
18/03/2025,9,MI,,V,2.6,-2.0,O
18/03/2025,9,MI,,V,2.1,-2.0,O
18/03/2025,9,MI,,V,2.3,-2.0,O
18/03/2025,9,MI,,V,3.2,-2.0,O
18/03/2025,9,MI,,V,4.5,-2.0,O
18/03/2025,9,MI,,V,2.5,-2.0,O
18/03/2025,9,MI,,V,3.2,-2.0,O
18/03/2025,9,MI,,V,2.3,-2.0,O
18/03/2025,9,MI,,V,2.3,-2.0,O
18/03/2025,9,MI,,V,1.7,-2.0,O
18/03/2025,9,MI,,V,2.0,-2.0,O
18/03/2025,9,MI,,V,1.5,-2.0,O
18/03/2025,9,MI,,V,1.8,-2.0,O
18/03/2025,9,MI,,V,1.8,-2.0,O
18/03/2025,9,MI,,V,2.1,-2.0,O
18/03/2025,9,MI,,V,1.5,-2.0,O
18/03/2025,9,MI,,V,1.5,-2.0,O
18/03/2025,9,MI,,V,2.8,-2.0,O
18/03/2025,9,MI,,V,2.8,-2.0,O
18/03/2025,9,MI,,V,2.5,-2.0,O
18/03/2025,9,MI,,V,2.9,-2.0,O
18/03/2025,9,MI,,V,0.1,-2.0,O
18/03/2025,9,MI,,V,0.5,-2.0,O
18/03/2025,9,MI,,V,20.6,-2.0,O
18/03/2025,9,MI,,V,26.3,-2.0,O
18/03/2025,9,MI,,V,25.7,-2.0,O
18/03/2025,9,MI,,V,1.7,-2.0,O
18/03/2025,9,MI,,V,0.2,-2.0,O
18/03/2025,9,MI,,V,0.1,-2.0,O
18/03/2025,9,MI,,V,17.5,-2.0,O
18/03/2025,9,MI,,V,2.0,-2.0,O
18/03/2025,9,MI,,V,1.0,-2.0,O
18/03/2025,9,MI,,V,10.5,-2.0,O
18/03/2025,9,MI,,V,0.7,-2.0,O
18/03/2025,9,MI,,V,0.7,-2.0,O
18/03/2025,9,MI,,V,8.8,-2.0,O
18/03/2025,9,MI,,V,0.1,-2.0,O
18/03/2025,9,MI,,V,10.0,-2.0,O
18/03/2025,9,MI,,V,4.0,-2.0,O
18/03/2025,9,MI,,V,0.9,-2.0,O
18/03/2025,9,MI,,V,2.2,-2.0,O
18/03/2025,9,MI,,V,2.1,-2.0,O
18/03/2025,9,MI,,V,0.6,-2.0,O
18/03/2025,9,MI,,V,3.5,-1.75,O
18/03/2025,9,MI,,V,5.6,-1.53,O
18/03/2025,9,MI,,V,7.8,-1.51,O
18/03/2025,9,MI,,V,2.4,-1.51,O
18/03/2025,9,MI,,V,0.5,-1.51,O
18/03/2025,9,MI,,V,0.3,-1.51,O
18/03/2025,9,MI,,V,0.3,-1.51,O
18/03/2025,9,MI,,V,0.3,-1.51,O
18/03/2025,9,MI,,V,0.3,-1.51,O
18/03/2025,9,MI,,V,0.3,-1.51,O
18/03/2025,9,MI,,V,2.1,-1.51,O
18/03/2025,9,MI,,V,1.6,-1.51,O
18/03/2025,9,MI,,V,1.6,-1.51,O
18/03/2025,9,MI,,V,0.9,-1.51,O
18/03/2025,9,MI,,V,0.7,-1.51,O
18/03/2025,9,MI,,V,1.6,-1.51,O
18/03/2025,9,MI,,V,3.5,-1.51,O
18/03/2025,9,MI,,V,2.5,-1.51,O
18/03/2025,9,MI,,V,0.9,-1.51,O
18/03/2025,9,MI,,V,0.8,-1.51,O
18/03/2025,9,MI,,V,7.3,-1.51,O
18/03/2025,9,MI,,V,1.9,-1.51,O
18/03/2025,9,MI,,V,14.2,-1.51,O
18/03/2025,9,MI,,V,2.2,-1.51,O
18/03/2025,9,MI,,V,1.1,-1.5,O
18/03/2025,9,MI,,V,1.3,-1.5,O
18/03/2025,9,MI,,V,0.4,-1.5,O
18/03/2025,9,MI,,V,1.6,-1.5,O
18/03/2025,9,MI,,V,0.8,-1.5,O
18/03/2025,9,MI,,V,5.4,-1.5,O
18/03/2025,9,MI,,V,2.0,-1.5,O
18/03/2025,9,MI,,V,0.8,-1.5,O
18/03/2025,9,MI,,V,0.5,-1.5,O
18/03/2025,9,MI,,V,23.3,-1.34,O
18/03/2025,9,MI,,V,5.0,-1.32,O
18/03/2025,9,MI,,V,6.0,-1.32,O
18/03/2025,9,MI,,V,8.4,-1.2,O
18/03/2025,9,MI,,V,0.8,-1.2,O
18/03/2025,9,MI,,V,11.1,-1.2,O
18/03/2025,9,MI,,V,45.5,-1.2,O
18/03/2025,9,MI,,V,84.3,-1.16,O
18/03/2025,9,MI,,V,0.2,-1.16,O
18/03/2025,9,MI,,V,25.6,-1.16,O
18/03/2025,9,MI,,V,0.2,-1.1,O
18/03/2025,9,MI,,V,4.9,-1.02,O
18/03/2025,9,MI,,V,2.3,-1.02,O
18/03/2025,9,MI,,V,3.6,-1.02,O
18/03/2025,9,MI,,V,0.2,-1.02,O
18/03/2025,9,MI,,V,1.8,-1.02,O
18/03/2025,9,MI,,V,8.1,-1.02,O
18/03/2025,9,MI,,V,19.0,-1.02,O
18/03/2025,9,MI,,V,10.7,-1.01,O
18/03/2025,9,MI,,V,684.4,-1.01,O
18/03/2025,9,MI,,V,21.2,-1.01,O
18/03/2025,9,MI,,V,14.4,-1.01,O
18/03/2025,9,MI,,V,1.8,-1.01,O
18/03/2025,9,MI,,V,46.4,-1.01,O
18/03/2025,9,MI,,V,0.9,-1.01,O
18/03/2025,9,MI,,V,102.0,-1.01,O
18/03/2025,9,MI,,V,4.4,-1.01,O
18/03/2025,9,MI,,V,0.6,-1.01,O
18/03/2025,9,MI,,V,3.6,-1.01,O
18/03/2025,9,MI,,V,6.6,-1.01,O
18/03/2025,9,MI,,V,11.0,-1.01,O
18/03/2025,9,MI,,V,2.2,-1.01,O
18/03/2025,9,MI,,V,16.7,-1.01,O
18/03/2025,9,MI,,V,14.7,-1.01,O
18/03/2025,9,MI,,V,3.8,-1.01,O
18/03/2025,9,MI,,V,11.9,-1.01,O
18/03/2025,9,MI,,V,5.9,-1.01,O
18/03/2025,9,MI,,V,3.6,-1.01,O
18/03/2025,9,MI,,V,4.5,-1.01,O
18/03/2025,9,MI,,V,12.9,-1.01,O
18/03/2025,9,MI,,V,2.2,-1.01,O
18/03/2025,9,MI,,V,17.8,-1.01,O
18/03/2025,9,MI,,V,0.9,-1.01,O
18/03/2025,9,MI,,V,0.6,-1.01,O
18/03/2025,9,MI,,V,0.5,-1.0,O
18/03/2025,9,MI,,V,0.7,-1.0,O
18/03/2025,9,MI,,V,7.4,-1.0,O
18/03/2025,9,MI,,V,0.2,-1.0,O
18/03/2025,9,MI,,V,2.6,-1.0,O
18/03/2025,9,MI,,V,0.7,-1.0,O
18/03/2025,9,MI,,V,1.8,-1.0,O
18/03/2025,9,MI,,V,0.6,-1.0,O
18/03/2025,9,MI,,V,1.4,-1.0,O
18/03/2025,9,MI,,V,1.0,-1.0,O
18/03/2025,9,MI,,V,1.3,-1.0,O
18/03/2025,9,MI,,V,0.3,-1.0,O
18/03/2025,9,MI,,V,25.3,-1.0,O
18/03/2025,9,MI,,V,82.1,-1.0,O
18/03/2025,9,MI,,V,4.9,-1.0,O
18/03/2025,9,MI,,V,7.1,-1.0,O
18/03/2025,9,MI,,V,4.3,-1.0,O
18/03/2025,9,MI,,V,10.0,-1.0,O
18/03/2025,9,MI,,V,2.6,-1.0,O
18/03/2025,9,MI,,V,0.4,-1.0,O
18/03/2025,9,MI,,V,0.7,-1.0,O
18/03/2025,9,MI,,V,1.0,-1.0,O
18/03/2025,9,MI,,V,0.8,-1.0,O
18/03/2025,9,MI,,V,6.7,-1.0,O
18/03/2025,9,MI,,V,6.9,-1.0,O
18/03/2025,9,MI,,V,1.9,-1.0,O
18/03/2025,9,MI,,V,1.6,-1.0,O
18/03/2025,9,MI,,V,2.0,-1.0,O
18/03/2025,9,MI,,V,0.8,-1.0,O
18/03/2025,9,MI,,V,1.5,-1.0,O
18/03/2025,9,MI,,V,1.8,-1.0,O
18/03/2025,9,MI,,V,0.8,-1.0,O
18/03/2025,9,MI,,V,2.5,-1.0,O
18/03/2025,9,MI,,V,2.4,-1.0,O
18/03/2025,9,MI,,V,1.4,-1.0,O
18/03/2025,9,MI,,V,1.2,-1.0,O
18/03/2025,9,MI,,V,2.8,-1.0,O
18/03/2025,9,MI,,V,2.0,-1.0,O
18/03/2025,9,MI,,V,2.1,-1.0,O
18/03/2025,9,MI,,V,2.1,-1.0,O
18/03/2025,9,MI,,V,0.3,-1.0,O
18/03/2025,9,MI,,V,0.3,-1.0,O
18/03/2025,9,MI,,V,3.8,-1.0,O
18/03/2025,9,MI,,V,0.6,-1.0,O
18/03/2025,9,MI,,V,4.7,-1.0,O
18/03/2025,9,MI,,V,3.5,-1.0,O
18/03/2025,9,MI,,V,1.4,-1.0,O
18/03/2025,9,MI,,V,22.2,-1.0,O
18/03/2025,9,MI,,V,16.9,-1.0,O
18/03/2025,9,MI,,V,1.2,-1.0,O
18/03/2025,9,MI,,V,0.8,-1.0,O
18/03/2025,9,MI,,V,1.0,-1.0,O
18/03/2025,9,MI,,V,42.0,-1.0,O
18/03/2025,9,MI,,V,41.7,-0.95,O
18/03/2025,9,MI,,V,2.8,-0.79,O
18/03/2025,9,MI,,V,2.8,-0.79,O
18/03/2025,9,MI,,V,5.2,-0.79,O
18/03/2025,9,MI,,V,5.2,-0.79,O
18/03/2025,9,MI,,V,3.0,-0.79,O
18/03/2025,9,MI,,V,1.9,-0.79,O
18/03/2025,9,MI,,V,21.0,-0.7,O
18/03/2025,9,MI,,V,0.2,-0.7,O
18/03/2025,9,MI,,V,29.9,-0.7,O
18/03/2025,9,MI,,V,51.8,-0.62,O
18/03/2025,9,MI,,V,137.3,-0.62,O
18/03/2025,9,MI,,V,0.3,-0.62,O
18/03/2025,9,MI,,V,64.1,-0.61,O
18/03/2025,9,MI,,V,15.0,-0.55,O
18/03/2025,9,MI,,V,18.5,-0.53,O
18/03/2025,9,MI,,V,1.9,-0.51,O
18/03/2025,9,MI,,V,2.0,-0.51,O
18/03/2025,9,MI,,V,0.3,-0.51,O
18/03/2025,9,MI,,V,2.0,-0.51,O
18/03/2025,9,MI,,V,1.7,-0.5,O
18/03/2025,9,MI,,V,1.0,-0.5,O
18/03/2025,9,MI,,V,3.5,-0.5,O
18/03/2025,9,MI,,V,3.8,-0.5,O
18/03/2025,9,MI,,V,0.6,-0.5,O
18/03/2025,9,MI,,V,0.7,-0.5,O
18/03/2025,9,MI,,V,3.7,-0.5,O
18/03/2025,9,MI,,V,1.6,-0.5,O
18/03/2025,9,MI,,V,0.9,-0.5,O
18/03/2025,9,MI,,V,8.9,-0.45,O
18/03/2025,9,MI,,V,423.9,-0.45,O
18/03/2025,9,MI,,V,0.9,-0.45,O
18/03/2025,9,MI,,V,0.2,-0.45,O
18/03/2025,9,MI,,V,9.6,-0.45,O
18/03/2025,9,MI,,V,0.3,-0.45,O
18/03/2025,9,MI,,V,3.3,-0.45,O
18/03/2025,9,MI,,V,0.2,-0.45,O
18/03/2025,9,MI,,V,1.0,-0.45,O
18/03/2025,9,MI,,V,1.0,-0.45,O
18/03/2025,9,MI,,V,0.4,-0.45,O
18/03/2025,9,MI,,V,0.2,-0.45,O
18/03/2025,9,MI,,V,0.7,-0.45,O
18/03/2025,9,MI,,V,7.0,-0.45,O
18/03/2025,9,MI,,V,37.1,-0.45,O
18/03/2025,9,MI,,V,0.9,-0.45,O
18/03/2025,9,MI,,V,791.9,-0.45,O
18/03/2025,9,MI,,V,12.0,-0.45,O
18/03/2025,9,MI,,V,1.8,-0.4,O
18/03/2025,9,MI,,V,1.3,-0.4,O
18/03/2025,9,MI,,V,1.0,-0.4,O
18/03/2025,9,MI,,V,1.6,-0.4,O
18/03/2025,9,MI,,V,1.9,-0.4,O
18/03/2025,9,MI,,V,3.9,-0.4,O
18/03/2025,9,MI,,V,9.8,-0.4,O
18/03/2025,9,MI,,V,3.6,-0.4,O
18/03/2025,9,MI,,V,3.5,-0.4,O
18/03/2025,9,MI,,V,1.2,-0.4,O
18/03/2025,9,MI,,V,1.5,-0.4,O
18/03/2025,9,MI,,V,1.3,-0.4,O
18/03/2025,9,MI,,V,3.2,-0.4,O
18/03/2025,9,MI,,V,3.4,-0.4,O
18/03/2025,9,MI,,V,20.7,-0.31,O
18/03/2025,9,MI,,V,278.2,-0.3,O
18/03/2025,9,MI,,V,1.9,-0.3,O
18/03/2025,9,MI,,V,6.0,-0.25,O
18/03/2025,9,MI,,V,15.6,-0.25,O
18/03/2025,9,MI,,V,0.4,-0.25,O
18/03/2025,9,MI,,V,0.4,-0.25,O
18/03/2025,9,MI,,V,11.1,-0.25,O
18/03/2025,9,MI,,V,20.5,-0.25,O
18/03/2025,9,MI,,V,1.7,-0.25,O
18/03/2025,9,MI,,V,9.7,-0.25,O
18/03/2025,9,MI,,V,8.8,-0.25,O
18/03/2025,9,MI,,V,9.6,-0.25,O
18/03/2025,9,MI,,V,1.0,-0.25,O
18/03/2025,9,MI,,V,70.0,-0.24,O
18/03/2025,9,MI,,V,16.0,-0.24,O
18/03/2025,9,MI,,V,3.7,-0.24,O
18/03/2025,9,MI,,V,5.7,-0.24,O
18/03/2025,9,MI,,V,3.4,-0.24,O
18/03/2025,9,MI,,V,11.6,-0.24,O
18/03/2025,9,MI,,V,8.2,-0.24,O
18/03/2025,9,MI,,V,35.9,-0.24,O
18/03/2025,9,MI,,V,17.6,-0.24,O
18/03/2025,9,MI,,V,11.7,-0.24,O
18/03/2025,9,MI,,V,23.8,-0.24,O
18/03/2025,9,MI,,V,9.0,-0.24,O
18/03/2025,9,MI,,V,81.2,-0.24,O
18/03/2025,9,MI,,V,2.0,-0.24,O
18/03/2025,9,MI,,V,0.4,-0.24,O
18/03/2025,9,MI,,V,10.9,-0.24,O
18/03/2025,9,MI,,V,7.2,-0.24,O
18/03/2025,9,MI,,V,7.2,-0.24,O
18/03/2025,9,MI,,V,1.7,-0.24,O
18/03/2025,9,MI,,V,2.2,-0.2,O
18/03/2025,9,MI,,V,9.6,-0.2,O
18/03/2025,9,MI,,V,4.3,-0.2,O
18/03/2025,9,MI,,V,0.9,-0.2,O
18/03/2025,9,MI,,V,5.5,-0.2,O
18/03/2025,9,MI,,V,8.1,-0.2,O
18/03/2025,9,MI,,V,1.1,-0.2,O
18/03/2025,9,MI,,V,30.3,-0.16,O
18/03/2025,9,MI,,V,34.0,-0.16,O
18/03/2025,9,MI,,V,1.0,-0.12,O
18/03/2025,9,MI,,V,0.6,-0.12,O
18/03/2025,9,MI,,V,1.0,-0.12,O
18/03/2025,9,MI,,V,2.2,-0.12,O
18/03/2025,9,MI,,V,6.2,-0.12,O
18/03/2025,9,MI,,V,2.3,-0.12,O
18/03/2025,9,MI,,V,1.9,-0.12,O
18/03/2025,9,MI,,V,0.6,-0.12,O
18/03/2025,9,MI,,V,2.4,-0.12,O
18/03/2025,9,MI,,V,0.9,-0.12,O
18/03/2025,9,MI,,V,1.8,-0.1,O
18/03/2025,9,MI,,V,0.7,-0.1,O
18/03/2025,9,MI,,V,192.3,-0.06,O
18/03/2025,9,MI,,V,1.2,-0.05,O
18/03/2025,9,MI,,V,0.3,-0.05,O
18/03/2025,9,MI,,V,0.9,-0.05,O
18/03/2025,9,MI,,V,195.2,-0.03,O
18/03/2025,9,MI,,V,3.0,-0.03,O
18/03/2025,9,MI,,V,1.3,-0.03,O
18/03/2025,9,MI,,V,17.3,-0.02,O
18/03/2025,9,MI,,V,4.5,-0.02,O
18/03/2025,9,MI,,V,0.6,-0.02,O
18/03/2025,9,MI,,V,32.6,-0.02,O
18/03/2025,9,MI,,V,0.3,-0.02,O
18/03/2025,9,MI,,V,4.5,-0.02,O
18/03/2025,9,MI,,V,7.3,-0.01,O
18/03/2025,9,MI,,V,1.6,-0.01,O
18/03/2025,9,MI,,V,16.5,-0.01,O
18/03/2025,9,MI,,V,2.3,-0.01,O
18/03/2025,9,MI,,V,1.9,-0.01,O
18/03/2025,9,MI,,V,2.2,-0.01,O
18/03/2025,9,MI,,V,2.4,-0.01,O
18/03/2025,9,MI,,V,1.8,-0.01,O
18/03/2025,9,MI,,V,1.5,-0.01,O
18/03/2025,9,MI,,V,1.5,-0.01,O
18/03/2025,9,MI,,V,0.7,-0.01,O
18/03/2025,9,MI,,V,1.2,-0.01,O
18/03/2025,9,MI,,V,1.4,-0.01,O
18/03/2025,9,MI,,V,15.3,-0.01,O
18/03/2025,9,MI,,V,0.5,-0.01,O
18/03/2025,9,MI,,V,1.0,-0.01,O
18/03/2025,9,MI,,V,11.8,-0.01,O
18/03/2025,9,MI,,V,1.3,-0.01,O
18/03/2025,9,MI,,V,6.8,-0.01,O
18/03/2025,9,MI,,V,3.7,-0.01,O
18/03/2025,9,MI,,V,1.6,-0.01,O
18/03/2025,9,MI,,V,2.9,-0.01,O
18/03/2025,9,MI,,V,0.7,-0.01,O
18/03/2025,9,MI,,V,1.4,-0.01,O
18/03/2025,9,MI,,V,2.2,-0.01,O
18/03/2025,9,MI,,V,28.1,-0.01,O
18/03/2025,9,MI,,V,15.4,-0.01,O
18/03/2025,9,MI,,V,5.3,-0.01,O
18/03/2025,9,MI,,V,4.6,-0.01,O
18/03/2025,9,MI,,V,5.3,-0.01,O
18/03/2025,9,MI,,V,1.0,-0.01,O
18/03/2025,9,MI,,V,2.7,-0.01,O
18/03/2025,9,MI,,V,0.1,-0.01,O
18/03/2025,9,MI,,V,0.9,-0.01,O
18/03/2025,9,MI,,V,0.7,-0.01,O
18/03/2025,9,MI,,V,2.4,-0.01,O
18/03/2025,9,MI,,V,0.2,-0.01,O
18/03/2025,9,MI,,V,0.2,-0.01,O
18/03/2025,9,MI,,V,0.2,-0.01,O
18/03/2025,9,MI,,V,0.2,-0.01,O
18/03/2025,9,MI,,V,0.1,-0.01,O
18/03/2025,9,MI,,V,41.3,-0.01,O
18/03/2025,9,MI,,V,0.4,-0.01,O
18/03/2025,9,MI,,V,3.7,-0.01,O
18/03/2025,9,MI,,V,0.7,-0.01,O
18/03/2025,9,MI,,V,0.4,-0.01,O
18/03/2025,9,MI,,V,2.3,-0.01,O
18/03/2025,9,MI,,V,17.1,0.0,O
18/03/2025,9,MI,,V,0.2,0.0,O
18/03/2025,9,MI,,V,0.6,0.0,O
18/03/2025,9,MI,,V,1.6,0.0,O
18/03/2025,9,MI,,V,2.2,0.0,O
18/03/2025,9,MI,,V,1.0,0.0,O
18/03/2025,9,MI,,V,7.4,0.0,O
18/03/2025,9,MI,,V,0.1,0.0,O
18/03/2025,9,MI,,V,0.1,0.0,O
18/03/2025,9,MI,,V,4.1,0.0,O
18/03/2025,9,MI,,V,1.1,0.0,O
18/03/2025,9,MI,,V,3.2,0.0,O
18/03/2025,9,MI,,V,0.5,0.0,O
18/03/2025,9,MI,,V,0.2,0.0,O
18/03/2025,9,MI,,V,0.3,0.0,O
18/03/2025,9,MI,,V,4.6,0.0,O
18/03/2025,9,MI,,V,15.6,0.0,O
18/03/2025,9,MI,,V,2.4,0.0,O
18/03/2025,9,MI,,V,17.0,0.0,O
18/03/2025,9,MI,,V,15.6,0.0,O
18/03/2025,9,MI,,V,49.6,0.0,O
18/03/2025,9,MI,,V,1.6,0.0,O
18/03/2025,9,MI,,V,23.9,0.0,O
18/03/2025,9,MI,,V,17.0,0.0,O
18/03/2025,9,MI,,V,0.6,0.0,O
18/03/2025,9,MI,,V,9.6,0.0,O
18/03/2025,9,MI,,V,17.1,0.0,O
18/03/2025,9,MI,,V,11.3,0.0,O
18/03/2025,9,MI,,V,0.2,0.0,O
18/03/2025,9,MI,,V,0.3,0.0,O
18/03/2025,9,MI,,V,1.5,0.0,O
18/03/2025,9,MI,,V,0.3,0.0,O
18/03/2025,9,MI,,V,0.1,0.0,O
18/03/2025,9,MI,,V,15.8,0.0,O
18/03/2025,9,MI,,V,0.3,0.0,O
18/03/2025,9,MI,,V,1.0,0.0,O
18/03/2025,9,MI,,V,291.7,0.0,O
18/03/2025,9,MI,,V,378.2,0.0,O
18/03/2025,9,MI,,V,9.5,0.0,O
18/03/2025,9,MI,,V,48.5,0.0,O
18/03/2025,9,MI,,V,2.4,0.0,O
18/03/2025,9,MI,,V,11.1,0.0,O
18/03/2025,9,MI,,V,21.2,0.0,O
18/03/2025,9,MI,,V,12.4,0.0,O
18/03/2025,9,MI,,V,2.4,0.0,O
18/03/2025,9,MI,,V,2.2,0.0,O
18/03/2025,9,MI,,V,14.2,0.0,O
18/03/2025,9,MI,,V,12.6,0.0,O
18/03/2025,9,MI,,V,2.0,0.0,O
18/03/2025,9,MI,,V,1.5,0.0,O
18/03/2025,9,MI,,V,2.7,0.0,O
18/03/2025,9,MI,,V,1.4,0.0,O
18/03/2025,9,MI,,V,2.5,0.0,O
18/03/2025,9,MI,,V,23.3,0.0,O
18/03/2025,9,MI,,V,19.7,0.0,O
18/03/2025,9,MI,,V,1185.2,0.0,O
18/03/2025,9,MI,,V,0.7,0.0,O
18/03/2025,9,MI,,V,3.4,0.0,O
18/03/2025,9,MI,,V,8.2,0.0,O
18/03/2025,9,MI,,V,113.1,0.0,O
18/03/2025,9,MI,,V,11.9,0.0,O
18/03/2025,9,MI,,V,7.6,0.0,O
18/03/2025,9,MI,,V,277.6,0.0,O
18/03/2025,9,MI,,V,23.7,0.0,O
18/03/2025,9,MI,,V,38.4,0.0,O
18/03/2025,9,MI,,V,4.1,0.0,O
18/03/2025,9,MI,,V,3.8,0.0,O
18/03/2025,9,MI,,V,0.9,0.0,O
18/03/2025,9,MI,,V,1.8,0.0,O
18/03/2025,9,MI,,V,0.4,0.0,O
